example_id,coverage,target_words,strategy,variant,actual_coverage,comprehensiveness,sufficiency,total_words
2172,0.15,2,max,none,1.0,0.6,0.5,7
2172,0.15,2,hierarchical,trimming,1.0,0.51,0.4,7
2172,0.15,2,hierarchical,floor,0.0,0.085,0.6400000000000001,7
2172,0.15,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,7
2172,0.2,2,sum,none,1.0,0.6,0.5,7
2172,0.2,2,mean,none,1.0,0.6,0.5,7
2172,0.2,2,max,none,1.0,0.6,0.5,7
2172,0.2,2,hierarchical,trimming,1.0,0.51,0.4,7
2172,0.2,2,hierarchical,floor,0.0,0.085,0.6400000000000001,7
2172,0.2,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,7
2172,0.25,2,sum,none,1.0,0.6,0.5,7
2172,0.25,2,mean,none,1.0,0.6,0.5,7
2172,0.25,2,max,none,1.0,0.6,0.5,7
2172,0.25,2,hierarchical,trimming,1.0,0.51,0.4,7
2172,0.25,2,hierarchical,floor,0.0,0.085,0.6400000000000001,7
2172,0.25,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,7
2172,0.3,3,sum,none,1.0,0.6,0.5,7
2172,0.3,3,mean,none,1.0,0.6,0.5,7
2172,0.3,3,max,none,1.0,0.6,0.5,7
2172,0.3,3,hierarchical,trimming,1.0,0.51,0.4,7
2172,0.3,3,hierarchical,floor,0.0,0.085,0.6400000000000001,7
2172,0.3,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,7
1864,0.05,1,sum,none,1.0,0.6,0.5,12
1864,0.05,1,mean,none,1.0,0.6,0.5,12
1864,0.05,1,max,none,1.0,0.6,0.5,12
1864,0.05,1,hierarchical,trimming,1.0,0.51,0.4,12
1864,0.05,1,hierarchical,floor,1.0,0.51,0.4,12
1864,0.05,1,hierarchical,ceiling,1.0,0.51,0.4,12
1864,0.1,2,sum,none,1.0,0.6,0.5,12
1864,0.1,2,mean,none,1.0,0.6,0.5,12
1864,0.1,2,max,none,1.0,0.6,0.5,12
1864,0.1,2,hierarchical,trimming,1.0,0.51,0.4,12
1864,0.1,2,hierarchical,floor,0.5,0.2975,0.52,12
1864,0.1,2,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,12
1864,0.15,2,sum,none,1.0,0.6,0.5,12
1864,0.15,2,mean,none,1.0,0.6,0.5,12
1864,0.15,2,max,none,1.0,0.6,0.5,12
1864,0.15,2,hierarchical,trimming,1.0,0.51,0.4,12
1864,0.15,2,hierarchical,floor,0.5,0.2975,0.52,12
1864,0.15,2,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,12
1864,0.2,3,sum,none,1.0,0.6,0.5,12
1864,0.2,3,mean,none,1.0,0.6,0.5,12
1864,0.2,3,max,none,1.0,0.6,0.5,12
1864,0.2,3,hierarchical,trimming,1.0,0.51,0.4,12
1864,0.2,3,hierarchical,floor,0.3333333333333333,0.22666666666666666,0.56,12
1864,0.2,3,hierarchical,ceiling,2.0,0.935,0.16000000000000006,12
1864,0.25,3,sum,none,1.0,0.6,0.5,12
1864,0.25,3,mean,none,1.0,0.6,0.5,12
1864,0.25,3,max,none,1.0,0.6,0.5,12
1864,0.25,3,hierarchical,trimming,1.0,0.51,0.4,12
1864,0.25,3,hierarchical,floor,0.3333333333333333,0.22666666666666666,0.56,12
1864,0.25,3,hierarchical,ceiling,2.0,0.935,0.16000000000000006,12
1864,0.3,4,sum,none,1.0,0.6,0.5,12
1864,0.3,4,mean,none,1.0,0.6,0.5,12
1864,0.3,4,max,none,1.0,0.6,0.5,12
1864,0.3,4,hierarchical,trimming,1.0,0.51,0.4,12
1864,0.3,4,hierarchical,floor,0.25,0.19125,0.5800000000000001,12
1864,0.3,4,hierarchical,ceiling,1.5,0.7224999999999999,0.2800000000000001,12
1181,0.05,1,sum,none,1.0,0.6,0.5,13
1181,0.05,1,mean,none,1.0,0.6,0.5,13
1181,0.05,1,max,none,1.0,0.6,0.5,13
1181,0.05,1,hierarchical,trimming,1.0,0.51,0.4,13
1181,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,13
1181,0.05,1,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,13
1181,0.1,2,sum,none,1.0,0.6,0.5,13
1181,0.1,2,mean,none,1.0,0.6,0.5,13
1181,0.1,2,max,none,1.0,0.6,0.5,13
1181,0.1,2,hierarchical,trimming,1.0,0.51,0.4,13
1181,0.1,2,hierarchical,floor,0.0,0.085,0.6400000000000001,13
1181,0.1,2,hierarchical,ceiling,1.5,0.7224999999999999,0.2800000000000001,13
1181,0.15,2,sum,none,1.0,0.6,0.5,13
1181,0.15,2,mean,none,1.0,0.6,0.5,13
1181,0.15,2,max,none,1.0,0.6,0.5,13
1181,0.15,2,hierarchical,trimming,1.0,0.51,0.4,13
1181,0.15,2,hierarchical,floor,0.0,0.085,0.6400000000000001,13
1181,0.15,2,hierarchical,ceiling,1.5,0.7224999999999999,0.2800000000000001,13
1181,0.2,3,sum,none,1.0,0.6,0.5,13
1181,0.2,3,mean,none,1.0,0.6,0.5,13
1181,0.2,3,max,none,1.0,0.6,0.5,13
1181,0.2,3,hierarchical,trimming,1.0,0.51,0.4,13
1181,0.2,3,hierarchical,floor,1.0,0.51,0.4,13
1181,0.2,3,hierarchical,ceiling,1.0,0.51,0.4,13
1181,0.25,4,sum,none,1.0,0.6,0.5,13
1181,0.25,4,mean,none,1.0,0.6,0.5,13
1181,0.25,4,max,none,1.0,0.6,0.5,13
1181,0.25,4,hierarchical,trimming,1.0,0.51,0.4,13
1181,0.25,4,hierarchical,floor,0.75,0.40375,0.4600000000000001,13
1181,0.25,4,hierarchical,ceiling,2.0,0.935,0.16000000000000006,13
1181,0.3,4,sum,none,1.0,0.6,0.5,13
1181,0.3,4,mean,none,1.0,0.6,0.5,13
1181,0.3,4,max,none,1.0,0.6,0.5,13
1181,0.3,4,hierarchical,trimming,1.0,0.51,0.4,13
1181,0.3,4,hierarchical,floor,0.75,0.40375,0.4600000000000001,13
1181,0.3,4,hierarchical,ceiling,2.0,0.935,0.16000000000000006,13
3364,0.05,1,sum,none,1.0,0.6,0.5,12
3364,0.05,1,mean,none,1.0,0.6,0.5,12
3364,0.05,1,max,none,1.0,0.6,0.5,12
3364,0.05,1,hierarchical,trimming,1.0,0.51,0.4,12
3364,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,12
3364,0.05,1,hierarchical,ceiling,2.0,0.935,0.16000000000000006,12
3364,0.1,2,sum,none,1.0,0.6,0.5,12
3364,0.1,2,mean,none,1.0,0.6,0.5,12
3364,0.1,2,max,none,1.0,0.6,0.5,12
3364,0.1,2,hierarchical,trimming,1.0,0.51,0.4,12
3364,0.1,2,hierarchical,floor,1.0,0.51,0.4,12
3364,0.1,2,hierarchical,ceiling,1.0,0.51,0.4,12
3364,0.15,2,sum,none,1.0,0.6,0.5,12
3364,0.15,2,mean,none,1.0,0.6,0.5,12
3364,0.15,2,max,none,1.0,0.6,0.5,12
3364,0.15,2,hierarchical,trimming,1.0,0.51,0.4,12
3364,0.15,2,hierarchical,floor,1.0,0.51,0.4,12
3364,0.15,2,hierarchical,ceiling,1.0,0.51,0.4,12
3364,0.2,3,sum,none,1.0,0.6,0.5,12
3364,0.2,3,mean,none,1.0,0.6,0.5,12
3364,0.2,3,max,none,1.0,0.6,0.5,12
3364,0.2,3,hierarchical,trimming,1.0,0.51,0.4,12
3364,0.2,3,hierarchical,floor,0.6666666666666666,0.36833333333333335,0.4800000000000001,12
3364,0.2,3,hierarchical,ceiling,2.3333333333333335,1.0766666666666669,0.07999999999999999,12
3364,0.25,3,sum,none,1.0,0.6,0.5,12
3364,0.25,3,mean,none,1.0,0.6,0.5,12
3364,0.25,3,max,none,1.0,0.6,0.5,12
3364,0.25,3,hierarchical,trimming,1.0,0.51,0.4,12
3364,0.25,3,hierarchical,floor,0.6666666666666666,0.36833333333333335,0.4800000000000001,12
3364,0.25,3,hierarchical,ceiling,2.3333333333333335,1.0766666666666669,0.07999999999999999,12
3364,0.3,4,sum,none,1.0,0.6,0.5,12
3364,0.3,4,mean,none,1.0,0.6,0.5,12
3364,0.3,4,max,none,1.0,0.6,0.5,12
3364,0.3,4,hierarchical,trimming,1.0,0.51,0.4,12
3364,0.3,4,hierarchical,floor,0.5,0.2975,0.52,12
3364,0.3,4,hierarchical,ceiling,1.75,0.82875,0.22000000000000003,12
1721,0.05,2,sum,none,1.0,0.6,0.5,22
1721,0.05,2,mean,none,1.0,0.6,0.5,22
1721,0.05,2,max,none,1.0,0.6,0.5,22
1721,0.05,2,hierarchical,trimming,1.0,0.51,0.4,22
1721,0.05,2,hierarchical,floor,0.0,0.085,0.6400000000000001,22
1721,0.05,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,22
1721,0.1,3,sum,none,1.0,0.6,0.5,22
1721,0.1,3,mean,none,1.0,0.6,0.5,22
1721,0.1,3,max,none,1.0,0.6,0.5,22
1721,0.1,3,hierarchical,trimming,1.0,0.51,0.4,22
1721,0.1,3,hierarchical,floor,0.0,0.085,0.6400000000000001,22
1721,0.1,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,22
1721,0.15,4,sum,none,1.0,0.6,0.5,22
1721,0.15,4,mean,none,1.0,0.6,0.5,22
1721,0.15,4,max,none,1.0,0.6,0.5,22
1721,0.15,4,hierarchical,trimming,1.0,0.51,0.4,22
1721,0.15,4,hierarchical,floor,0.0,0.085,0.6400000000000001,22
1721,0.15,4,hierarchical,ceiling,1.25,0.61625,0.3400000000000001,22
1721,0.2,5,sum,none,1.0,0.6,0.5,22
1721,0.2,5,mean,none,1.0,0.6,0.5,22
1721,0.2,5,max,none,1.0,0.6,0.5,22
1721,0.2,5,hierarchical,trimming,1.0,0.51,0.4,22
1721,0.2,5,hierarchical,floor,1.0,0.51,0.4,22
1721,0.2,5,hierarchical,ceiling,1.0,0.51,0.4,22
1721,0.25,6,sum,none,1.0,0.6,0.5,22
1721,0.25,6,mean,none,1.0,0.6,0.5,22
1721,0.25,6,max,none,1.0,0.6,0.5,22
1721,0.25,6,hierarchical,trimming,1.0,0.51,0.4,22
1721,0.25,6,hierarchical,floor,0.8333333333333334,0.4391666666666667,0.44000000000000006,22
1721,0.25,6,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,22
1721,0.3,7,sum,none,1.0,0.6,0.5,22
1721,0.3,7,mean,none,1.0,0.6,0.5,22
1721,0.3,7,max,none,1.0,0.6,0.5,22
1721,0.3,7,hierarchical,trimming,1.0,0.51,0.4,22
1721,0.3,7,hierarchical,floor,0.7142857142857143,0.3885714285714286,0.46857142857142864,22
1721,0.3,7,hierarchical,ceiling,1.4285714285714286,0.6921428571428572,0.2971428571428572,22
486,0.05,1,sum,none,1.0,0.6,0.5,11
486,0.05,1,mean,none,1.0,0.6,0.5,11
486,0.05,1,max,none,1.0,0.6,0.5,11
486,0.05,1,hierarchical,trimming,1.0,0.51,0.4,11
486,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,11
486,0.05,1,hierarchical,ceiling,5.0,2.21,-0.5599999999999999,11
486,0.1,2,sum,none,1.0,0.6,0.5,11
486,0.1,2,mean,none,1.0,0.6,0.5,11
486,0.1,2,max,none,1.0,0.6,0.5,11
486,0.1,2,hierarchical,trimming,1.0,0.51,0.4,11
486,0.1,2,hierarchical,floor,0.0,0.085,0.6400000000000001,11
486,0.1,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,11
486,0.15,2,sum,none,1.0,0.6,0.5,11
486,0.15,2,mean,none,1.0,0.6,0.5,11
486,0.15,2,max,none,1.0,0.6,0.5,11
486,0.15,2,hierarchical,trimming,1.0,0.51,0.4,11
486,0.15,2,hierarchical,floor,0.0,0.085,0.6400000000000001,11
486,0.15,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,11
486,0.2,3,sum,none,1.0,0.6,0.5,11
486,0.2,3,mean,none,1.0,0.6,0.5,11
486,0.2,3,max,none,1.0,0.6,0.5,11
486,0.2,3,hierarchical,trimming,1.0,0.51,0.4,11
486,0.2,3,hierarchical,floor,0.0,0.085,0.6400000000000001,11
486,0.2,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,11
486,0.25,3,sum,none,1.0,0.6,0.5,11
486,0.25,3,mean,none,1.0,0.6,0.5,11
486,0.25,3,max,none,1.0,0.6,0.5,11
486,0.25,3,hierarchical,trimming,1.0,0.51,0.4,11
486,0.25,3,hierarchical,floor,0.0,0.085,0.6400000000000001,11
486,0.25,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,11
486,0.3,4,sum,none,1.0,0.6,0.5,11
486,0.3,4,mean,none,1.0,0.6,0.5,11
486,0.3,4,max,none,1.0,0.6,0.5,11
486,0.3,4,hierarchical,trimming,1.0,0.51,0.4,11
486,0.3,4,hierarchical,floor,0.0,0.085,0.6400000000000001,11
486,0.3,4,hierarchical,ceiling,1.25,0.61625,0.3400000000000001,11
3289,0.05,1,sum,none,1.0,0.6,0.5,5
3289,0.05,1,mean,none,1.0,0.6,0.5,5
3289,0.05,1,max,none,1.0,0.6,0.5,5
3289,0.05,1,hierarchical,trimming,1.0,0.51,0.4,5
3289,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,5
3289,0.05,1,hierarchical,ceiling,2.0,0.935,0.16000000000000006,5
3289,0.1,1,sum,none,1.0,0.6,0.5,5
3289,0.1,1,mean,none,1.0,0.6,0.5,5
3289,0.1,1,max,none,1.0,0.6,0.5,5
3289,0.1,1,hierarchical,trimming,1.0,0.51,0.4,5
3289,0.1,1,hierarchical,floor,0.0,0.085,0.6400000000000001,5
3289,0.1,1,hierarchical,ceiling,2.0,0.935,0.16000000000000006,5
3289,0.15,1,sum,none,1.0,0.6,0.5,5
3289,0.15,1,mean,none,1.0,0.6,0.5,5
3289,0.15,1,max,none,1.0,0.6,0.5,5
3289,0.15,1,hierarchical,trimming,1.0,0.51,0.4,5
3289,0.15,1,hierarchical,floor,0.0,0.085,0.6400000000000001,5
3289,0.15,1,hierarchical,ceiling,2.0,0.935,0.16000000000000006,5
3289,0.2,1,sum,none,1.0,0.6,0.5,5
3289,0.2,1,mean,none,1.0,0.6,0.5,5
3289,0.2,1,max,none,1.0,0.6,0.5,5
3289,0.2,1,hierarchical,trimming,1.0,0.51,0.4,5
3289,0.2,1,hierarchical,floor,0.0,0.085,0.6400000000000001,5
3289,0.2,1,hierarchical,ceiling,2.0,0.935,0.16000000000000006,5
3289,0.25,2,sum,none,1.0,0.6,0.5,5
3289,0.25,2,mean,none,1.0,0.6,0.5,5
3289,0.25,2,max,none,1.0,0.6,0.5,5
3289,0.25,2,hierarchical,trimming,1.0,0.51,0.4,5
3289,0.25,2,hierarchical,floor,1.0,0.51,0.4,5
3289,0.25,2,hierarchical,ceiling,1.0,0.51,0.4,5
3289,0.3,2,sum,none,1.0,0.6,0.5,5
3289,0.3,2,mean,none,1.0,0.6,0.5,5
3289,0.3,2,max,none,1.0,0.6,0.5,5
3289,0.3,2,hierarchical,trimming,1.0,0.51,0.4,5
3289,0.3,2,hierarchical,floor,1.0,0.51,0.4,5
3289,0.3,2,hierarchical,ceiling,1.0,0.51,0.4,5
65,0.05,1,sum,none,1.0,0.6,0.5,11
65,0.05,1,mean,none,1.0,0.6,0.5,11
65,0.05,1,max,none,1.0,0.6,0.5,11
65,0.05,1,hierarchical,trimming,1.0,0.51,0.4,11
65,0.05,1,hierarchical,floor,1.0,0.51,0.4,11
65,0.05,1,hierarchical,ceiling,1.0,0.51,0.4,11
65,0.1,2,sum,none,1.0,0.6,0.5,11
65,0.1,2,mean,none,1.0,0.6,0.5,11
65,0.1,2,max,none,1.0,0.6,0.5,11
65,0.1,2,hierarchical,trimming,1.0,0.51,0.4,11
65,0.1,2,hierarchical,floor,0.5,0.2975,0.52,11
65,0.1,2,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,11
65,0.15,2,sum,none,1.0,0.6,0.5,11
65,0.15,2,mean,none,1.0,0.6,0.5,11
65,0.15,2,max,none,1.0,0.6,0.5,11
65,0.15,2,hierarchical,trimming,1.0,0.51,0.4,11
65,0.15,2,hierarchical,floor,0.5,0.2975,0.52,11
65,0.15,2,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,11
65,0.2,3,sum,none,1.0,0.6,0.5,11
65,0.2,3,mean,none,1.0,0.6,0.5,11
65,0.2,3,max,none,1.0,0.6,0.5,11
65,0.2,3,hierarchical,trimming,1.0,0.51,0.4,11
65,0.2,3,hierarchical,floor,0.3333333333333333,0.22666666666666666,0.56,11
65,0.2,3,hierarchical,ceiling,2.0,0.935,0.16000000000000006,11
65,0.25,3,sum,none,1.0,0.6,0.5,11
65,0.25,3,mean,none,1.0,0.6,0.5,11
65,0.25,3,max,none,1.0,0.6,0.5,11
65,0.25,3,hierarchical,trimming,1.0,0.51,0.4,11
65,0.25,3,hierarchical,floor,0.3333333333333333,0.22666666666666666,0.56,11
65,0.25,3,hierarchical,ceiling,2.0,0.935,0.16000000000000006,11
65,0.3,4,sum,none,1.0,0.6,0.5,11
65,0.3,4,mean,none,1.0,0.6,0.5,11
65,0.3,4,max,none,1.0,0.6,0.5,11
65,0.3,4,hierarchical,trimming,1.0,0.51,0.4,11
65,0.3,4,hierarchical,floor,0.25,0.19125,0.5800000000000001,11
65,0.3,4,hierarchical,ceiling,1.5,0.7224999999999999,0.2800000000000001,11
1209,0.05,1,sum,none,1.0,0.6,0.5,20
1209,0.05,1,mean,none,1.0,0.6,0.5,20
1209,0.05,1,max,none,1.0,0.6,0.5,20
1209,0.05,1,hierarchical,trimming,1.0,0.51,0.4,20
1209,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,20
1209,0.05,1,hierarchical,ceiling,5.0,2.21,-0.5599999999999999,20
1209,0.1,2,sum,none,1.0,0.6,0.5,20
1209,0.1,2,mean,none,1.0,0.6,0.5,20
1209,0.1,2,max,none,1.0,0.6,0.5,20
1209,0.1,2,hierarchical,trimming,1.0,0.51,0.4,20
1209,0.1,2,hierarchical,floor,0.0,0.085,0.6400000000000001,20
1209,0.1,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,20
1209,0.15,3,sum,none,1.0,0.6,0.5,20
1209,0.15,3,mean,none,1.0,0.6,0.5,20
1209,0.15,3,max,none,1.0,0.6,0.5,20
1209,0.15,3,hierarchical,trimming,1.0,0.51,0.4,20
1209,0.15,3,hierarchical,floor,0.0,0.085,0.6400000000000001,20
1209,0.15,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,20
1209,0.2,4,sum,none,1.0,0.6,0.5,20
1209,0.2,4,mean,none,1.0,0.6,0.5,20
1209,0.2,4,max,none,1.0,0.6,0.5,20
1209,0.2,4,hierarchical,trimming,1.0,0.51,0.4,20
1209,0.2,4,hierarchical,floor,0.0,0.085,0.6400000000000001,20
1209,0.2,4,hierarchical,ceiling,1.25,0.61625,0.3400000000000001,20
1209,0.25,5,sum,none,1.0,0.6,0.5,20
1209,0.25,5,mean,none,1.0,0.6,0.5,20
1209,0.25,5,max,none,1.0,0.6,0.5,20
1209,0.25,5,hierarchical,trimming,1.0,0.51,0.4,20
1209,0.25,5,hierarchical,floor,1.0,0.51,0.4,20
1209,0.25,5,hierarchical,ceiling,1.0,0.51,0.4,20
1209,0.3,6,sum,none,1.0,0.6,0.5,20
1209,0.3,6,mean,none,1.0,0.6,0.5,20
1209,0.3,6,max,none,1.0,0.6,0.5,20
1209,0.3,6,hierarchical,trimming,1.0,0.51,0.4,20
1209,0.3,6,hierarchical,floor,0.8333333333333334,0.4391666666666667,0.44000000000000006,20
1209,0.3,6,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,20
168,0.05,1,sum,none,1.0,0.6,0.5,16
168,0.05,1,mean,none,1.0,0.6,0.5,16
168,0.05,1,max,none,1.0,0.6,0.5,16
168,0.05,1,hierarchical,trimming,1.0,0.51,0.4,16
168,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,16
168,0.05,1,hierarchical,ceiling,2.0,0.935,0.16000000000000006,16
168,0.1,2,sum,none,1.0,0.6,0.5,16
168,0.1,2,mean,none,1.0,0.6,0.5,16
168,0.1,2,max,none,1.0,0.6,0.5,16
168,0.1,2,hierarchical,trimming,1.0,0.51,0.4,16
168,0.1,2,hierarchical,floor,1.0,0.51,0.4,16
168,0.1,2,hierarchical,ceiling,1.0,0.51,0.4,16
168,0.15,3,sum,none,1.0,0.6,0.5,16
168,0.15,3,mean,none,1.0,0.6,0.5,16
168,0.15,3,max,none,1.0,0.6,0.5,16
168,0.15,3,hierarchical,trimming,1.0,0.51,0.4,16
168,0.15,3,hierarchical,floor,0.6666666666666666,0.36833333333333335,0.4800000000000001,16
168,0.15,3,hierarchical,ceiling,2.3333333333333335,1.0766666666666669,0.07999999999999999,16
168,0.2,4,sum,none,1.0,0.6,0.5,16
168,0.2,4,mean,none,1.0,0.6,0.5,16
168,0.2,4,max,none,1.0,0.6,0.5,16
168,0.2,4,hierarchical,trimming,1.0,0.51,0.4,16
168,0.2,4,hierarchical,floor,0.5,0.2975,0.52,16
168,0.2,4,hierarchical,ceiling,1.75,0.82875,0.22000000000000003,16
168,0.25,4,sum,none,1.0,0.6,0.5,16
168,0.25,4,mean,none,1.0,0.6,0.5,16
168,0.25,4,max,none,1.0,0.6,0.5,16
168,0.25,4,hierarchical,trimming,1.0,0.51,0.4,16
168,0.25,4,hierarchical,floor,0.5,0.2975,0.52,16
168,0.25,4,hierarchical,ceiling,1.75,0.82875,0.22000000000000003,16
168,0.3,5,sum,none,1.0,0.6,0.5,16
168,0.3,5,mean,none,1.0,0.6,0.5,16
168,0.3,5,max,none,1.0,0.6,0.5,16
168,0.3,5,hierarchical,trimming,1.0,0.51,0.4,16
168,0.3,5,hierarchical,floor,0.4,0.255,0.544,16
168,0.3,5,hierarchical,ceiling,1.4,0.6799999999999999,0.30400000000000005,16
4020,0.05,1,sum,none,1.0,0.6,0.5,12
4020,0.05,1,mean,none,1.0,0.6,0.5,12
4020,0.05,1,max,none,1.0,0.6,0.5,12
4020,0.05,1,hierarchical,trimming,1.0,0.51,0.4,12
4020,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,12
4020,0.05,1,hierarchical,ceiling,5.0,2.21,-0.5599999999999999,12
4020,0.1,2,sum,none,1.0,0.6,0.5,12
4020,0.1,2,mean,none,1.0,0.6,0.5,12
4020,0.1,2,max,none,1.0,0.6,0.5,12
4020,0.1,2,hierarchical,trimming,1.0,0.51,0.4,12
4020,0.1,2,hierarchical,floor,0.0,0.085,0.6400000000000001,12
4020,0.1,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,12
4020,0.15,2,sum,none,1.0,0.6,0.5,12
4020,0.15,2,mean,none,1.0,0.6,0.5,12
4020,0.15,2,max,none,1.0,0.6,0.5,12
4020,0.15,2,hierarchical,trimming,1.0,0.51,0.4,12
4020,0.15,2,hierarchical,floor,0.0,0.085,0.6400000000000001,12
4020,0.15,2,hierarchical,ceiling,2.5,1.1475,0.040000000000000036,12
4020,0.2,3,sum,none,1.0,0.6,0.5,12
4020,0.2,3,mean,none,1.0,0.6,0.5,12
4020,0.2,3,max,none,1.0,0.6,0.5,12
4020,0.2,3,hierarchical,trimming,1.0,0.51,0.4,12
4020,0.2,3,hierarchical,floor,0.0,0.085,0.6400000000000001,12
4020,0.2,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,12
4020,0.25,3,sum,none,1.0,0.6,0.5,12
4020,0.25,3,mean,none,1.0,0.6,0.5,12
4020,0.25,3,max,none,1.0,0.6,0.5,12
4020,0.25,3,hierarchical,trimming,1.0,0.51,0.4,12
4020,0.25,3,hierarchical,floor,0.0,0.085,0.6400000000000001,12
4020,0.25,3,hierarchical,ceiling,1.6666666666666667,0.7933333333333333,0.24000000000000005,12
4020,0.3,4,sum,none,1.0,0.6,0.5,12
4020,0.3,4,mean,none,1.0,0.6,0.5,12
4020,0.3,4,max,none,1.0,0.6,0.5,12
4020,0.3,4,hierarchical,trimming,1.0,0.51,0.4,12
4020,0.3,4,hierarchical,floor,0.0,0.085,0.6400000000000001,12
4020,0.3,4,hierarchical,ceiling,1.25,0.61625,0.3400000000000001,12
4108,0.05,1,sum,none,1.0,0.6,0.5,11
4108,0.05,1,mean,none,1.0,0.6,0.5,11
4108,0.05,1,max,none,1.0,0.6,0.5,11
4108,0.05,1,hierarchical,trimming,1.0,0.51,0.4,11
4108,0.05,1,hierarchical,floor,1.0,0.51,0.4,11
4108,0.05,1,hierarchical,ceiling,1.0,0.51,0.4,11
4108,0.1,2,sum,none,1.0,0.6,0.5,11
4108,0.1,2,mean,none,1.0,0.6,0.5,11
4108,0.1,2,max,none,1.0,0.6,0.5,11
4108,0.1,2,hierarchical,trimming,1.0,0.51,0.4,11
4108,0.1,2,hierarchical,floor,0.5,0.2975,0.52,11
4108,0.1,2,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,11
4108,0.15,2,sum,none,1.0,0.6,0.5,11
4108,0.15,2,mean,none,1.0,0.6,0.5,11
4108,0.15,2,max,none,1.0,0.6,0.5,11
4108,0.15,2,hierarchical,trimming,1.0,0.51,0.4,11
4108,0.15,2,hierarchical,floor,0.5,0.2975,0.52,11
4108,0.15,2,hierarchical,ceiling,3.0,1.36,-0.0799999999999999,11
4108,0.2,3,sum,none,1.0,0.6,0.5,11
4108,0.2,3,mean,none,1.0,0.6,0.5,11
4108,0.2,3,max,none,1.0,0.6,0.5,11
4108,0.2,3,hierarchical,trimming,1.0,0.51,0.4,11
4108,0.2,3,hierarchical,floor,0.3333333333333333,0.22666666666666666,0.56,11
4108,0.2,3,hierarchical,ceiling,2.0,0.935,0.16000000000000006,11
4108,0.25,3,sum,none,1.0,0.6,0.5,11
4108,0.25,3,mean,none,1.0,0.6,0.5,11
4108,0.25,3,max,none,1.0,0.6,0.5,11
4108,0.25,3,hierarchical,trimming,1.0,0.51,0.4,11
4108,0.25,3,hierarchical,floor,0.3333333333333333,0.22666666666666666,0.56,11
4108,0.25,3,hierarchical,ceiling,2.0,0.935,0.16000000000000006,11
4108,0.3,4,sum,none,1.0,0.6,0.5,11
4108,0.3,4,mean,none,1.0,0.6,0.5,11
4108,0.3,4,max,none,1.0,0.6,0.5,11
4108,0.3,4,hierarchical,trimming,1.0,0.51,0.4,11
4108,0.3,4,hierarchical,floor,0.25,0.19125,0.5800000000000001,11
4108,0.3,4,hierarchical,ceiling,1.5,0.7224999999999999,0.2800000000000001,11
2825,0.05,1,sum,none,1.0,0.6,0.5,7
2825,0.05,1,mean,none,1.0,0.6,0.5,7
2825,0.05,1,max,none,1.0,0.6,0.5,7
2825,0.05,1,hierarchical,trimming,1.0,0.51,0.4,7
2825,0.05,1,hierarchical,floor,0.0,0.085,0.6400000000000001,7
2825,0.05,1,hierarchical,ceiling,5.0,2.21,-0.5599999999999999,7
2825,0.1,1,sum,none,1.0,0.6,0.5,7
2825,0.1,1,mean,none,1.0,0.6,0.5,7
2825,0.1,1,max,none,1.0,0.6,0.5,7
2825,0.1,1,hierarchical,trimming,1.0,0.51,0.4,7
2825,0.1,1,hierarchical,floor,0.0,0.085,0.6400000000000001,7
2825,0.1,1,hierarchical,ceiling,5.0,2.21,-0.5599999999999999,7
2825,0.15,2,sum,none,1.0,0.6,0.5,7
2825,0.15,2,mean,none,1.0,0.6,0.5,7
2825,0.15,2,max,none,1.0,0.6,0.5,7
2825,0.15,2,hierarchical,trimming,1.0,0.51,0.4,7
2825,0.15,2,hierarchical,floor,0.0,0.085,0.6400000000000001,7
